Estacao,Date,Data2,Day,Hora,Precipitacao,total_precip,TempMaxima,TempMinima,min temp,Temp Comp Media,Umidade Relativa Media
83743,23/04/2010,,,0,,,35.9,,,30.06,68.75
83743,23/04/2010,,,1200,0,,,27.4,,,
83743,24/04/2010,,,0,,,29.6,,,27.28,82
83743,24/04/2010,,,1200,0,,,26.6,,,
83743,25/04/2010,,,0,,,34,,,28.16,74.75
83743,25/04/2010,,,1200,0,,,24.5,,,
83743,26/04/2010,,,0,,,37.9,,,30.68,59
83743,26/04/2010,,,1200,0,,,25.5,,,
83743,27/04/2010,,,0,,,34.9,,,28.18,70
83743,27/04/2010,,,1200,0,,,26.2,,,
83743,28/04/2010,,,0,,,26.8,,,24.16,84.25
83743,28/04/2010,,,1200,2.6,,,23.2,,,
83743,29/04/2010,,,0,,,24.9,,,21.84,84.75
83743,29/04/2010,,,1200,19.3,,,20.5,,,
83743,30/04/2010,,,0,,,24.2,,,21.9,82
83743,30/04/2010,,,1200,6.9,,,19.9,,,
83743,01/05/2010,,,0,,,29,,,23.74,74.25
83743,01/05/2010,,,1200,0,,,19.8,,,
83743,02/05/2010,,,0,,,29.8,,,24.6,73.25
83743,02/05/2010,,,1200,0,,,20.9,,,
83743,03/05/2010,,,0,,,33.4,,,26.22,66.75
83743,03/05/2010,,,1200,0,,,21.9,,,
83743,04/05/2010,,,0,,,34.2,,,26.8,63.25
83743,04/05/2010,,,1200,0,,,22.4,,,
83743,05/05/2010,,,0,,,35.2,,,27.98,62.5
83743,05/05/2010,,,1200,0,,,23.5,,,
83743,06/05/2010,,,0,,,32.2,,,26.78,76
83743,06/05/2010,,,1200,0,,,24.3,,,
83743,07/05/2010,,,0,,,33.3,,,27.12,73.75
83743,07/05/2010,,,1200,0,,,24.5,,,
83743,08/05/2010,,,0,,,35,,,27.64,70
83743,08/05/2010,,,1200,0,,,24.8,,,
83743,09/05/2010,,,0,,,26.4,,,22.08,88
83743,09/05/2010,,,1200,17,,,20,,,
83743,10/05/2010,,,0,,,25.4,,,21.54,82
83743,10/05/2010,,,1200,13.5,,,19.3,,,
83743,11/05/2010,,,0,,,27.6,,,22.78,76
83743,11/05/2010,,,1200,0,,,18.9,,,
83743,12/05/2010,,,0,,,27.6,,,23.3,78.5
83743,12/05/2010,,,1200,0,,,21.1,,,
83743,13/05/2010,,,0,,,28.6,,,23.18,57.75
83743,13/05/2010,,,1200,12.8,,,19.7,,,
83743,14/05/2010,,,0,,,28.8,,,23.5,68
83743,14/05/2010,,,1200,0,,,19.9,,,
83743,15/05/2010,,,0,,,28.8,,,23.72,76
83743,15/05/2010,,,1200,0,,,20.5,,,
83743,16/05/2010,,,0,,,30,,,24.18,74
83743,16/05/2010,,,1200,0,,,20.6,,,
83743,17/05/2010,,,0,,,27.8,,,24.34,76
83743,17/05/2010,,,1200,0,,,21.6,,,
83743,18/05/2010,,,0,,,28,,,24,79.75
83743,18/05/2010,,,1200,0,,,21.4,,,
83743,19/05/2010,,,0,,,29.6,,,25.18,79
83743,19/05/2010,,,1200,0,,,22.3,,,
83743,20/05/2010,,,0,,,26,,,22.58,79.25
83743,20/05/2010,,,1200,0.5,,,20.9,,,
83743,21/05/2010,,,0,,,26.8,,,22.62,70.5
83743,21/05/2010,,,1200,0.2,,,19.9,,,
83743,22/05/2010,,,0,,,27.7,,,22.86,74.5
83743,22/05/2010,,,1200,0.9,,,20.4,,,
83743,23/05/2010,,,0,,,28.8,,,23.12,71.25
83743,23/05/2010,,,1200,0,,,19.4,,,
83743,24/05/2010,,,0,,,29.5,,,24.2,75
83743,24/05/2010,,,1200,0,,,20.7,,,
83743,25/05/2010,,,0,,,28.3,,,24.66,78.5
83743,25/05/2010,,,1200,0,,,21.7,,,
83743,26/05/2010,,,0,,,29.4,,,25.16,76
83743,26/05/2010,,,1200,0,,,22.9,,,
83743,27/05/2010,,,0,,,26.8,,,23.42,72.5
83743,27/05/2010,,,1200,0.4,,,22.1,,,
83743,28/05/2010,,,0,,,25.6,,,22.12,79.5
83743,28/05/2010,,,1200,0,,,20.6,,,
83743,29/05/2010,,,0,,,27.8,,,22.9,75
83743,29/05/2010,,,1200,0,,,19.3,,,
83743,30/05/2010,,,0,,,30.8,,,25.14,71.25
83743,30/05/2010,,,1200,0,,,20.4,,,
83743,31/05/2010,,,0,,,26.5,,,22.66,73.75
83743,31/05/2010,,,1200,0,,,20.4,,,
83743,01/06/2010,,,0,,,21.1,,,19,87.25
83743,01/06/2010,,,1200,9.8,,,17.9,,,
83743,02/06/2010,,,0,,,24.9,,,21.16,75.5
83743,02/06/2010,,,1200,14.3,,,17.9,,,
83743,03/06/2010,,,0,,,26.2,,,21.8,72.25
83743,03/06/2010,,,1200,0,,,19.1,,,
83743,04/06/2010,,,0,,,28.4,,,22.9,64
83743,04/06/2010,,,1200,0,,,19.4,,,
83743,05/06/2010,,,0,,,25.7,,,21.74,72.25
83743,05/06/2010,,,1200,2.1,,,19.8,,,
83743,06/06/2010,,,0,,,24.6,,,20.38,66
83743,06/06/2010,,,1200,0.5,,,17.9,,,
83743,07/06/2010,,,0,,,26.8,,,20.46,71.25
83743,07/06/2010,,,1200,0,,,16.3,,,
83743,08/06/2010,,,0,,,25.7,,,20.2,73.75
83743,08/06/2010,,,1200,0,,,16.5,,,
83743,09/06/2010,,,0,,,26.5,,,21.1,71.25
83743,09/06/2010,,,1200,0,,,17.2,,,
83743,10/06/2010,,,0,,,25.4,,,21.82,78
83743,10/06/2010,,,1200,0,,,19.1,,,
83743,11/06/2010,,,0,,,23.8,,,20.76,76.5
83743,11/06/2010,,,1200,0.1,,,19.4,,,
83743,12/06/2010,,,0,,,23.7,,,19.4,66.5
83743,12/06/2010,,,1200,11.7,,,17.4,,,
83743,13/06/2010,,,0,,,23.5,,,19.32,74.5
83743,13/06/2010,,,1200,0.3,,,15.7,,,
83743,14/06/2010,,,0,,,25.3,,,20.08,65
83743,14/06/2010,,,1200,0,,,16.1,,,
83743,15/06/2010,,,0,,,27.6,,,20.74,68
83743,15/06/2010,,,1200,0,,,16.1,,,
83743,16/06/2010,,,0,,,28.7,,,21.94,65.5
83743,16/06/2010,,,1200,0,,,17.2,,,
83743,17/06/2010,,,0,,,30,,,23.22,67.75
83743,17/06/2010,,,1200,0,,,17.7,,,
83743,18/06/2010,,,0,,,28.8,,,23.42,76
83743,18/06/2010,,,1200,0,,,19.9,,,
83743,19/06/2010,,,0,,,32.7,,,24.68,70.5
83743,19/06/2010,,,1200,0,,,19.4,,,
83743,20/06/2010,,,0,,,31.8,,,24.18,63.25
83743,20/06/2010,,,1200,0,,,19.6,,,
83743,21/06/2010,,,0,,,28,,,23.06,78.25
83743,21/06/2010,,,1200,0,,,19.7,,,
83743,22/06/2010,,,0,,,25.4,,,21.62,85.25
83743,22/06/2010,,,1200,0,,,19.9,,,
83743,23/06/2010,,,0,,,21.4,,,20.22,79.75
83743,23/06/2010,,,1200,3.4,,,18.9,,,
83743,24/06/2010,,,0,,,29.3,,,22.82,71.75
83743,24/06/2010,,,1200,0.5,,,18.4,,,
83743,25/06/2010,,,0,,,30.8,,,23.48,68.25
83743,25/06/2010,,,1200,0,,,18.7,,,
83743,26/06/2010,,,0,,,29.3,,,23.36,75
83743,26/06/2010,,,1200,0,,,19.8,,,
83743,27/06/2010,,,0,,,28.2,,,23.22,76
83743,27/06/2010,,,1200,0,,,20.1,,,
83743,28/06/2010,,,0,,,29.5,,,23.12,71.25
83743,28/06/2010,,,1200,0,,,19.7,,,
83743,29/06/2010,,,0,,,27.7,,,22.08,76.5
83743,29/06/2010,,,1200,0,,,18.9,,,
83743,30/06/2010,,,0,,,27.4,,,22.2,76.5
83743,30/06/2010,,,1200,0,,,19.4,,,
83743,01/07/2010,,,0,,,27.7,,,22.6,69.5
83743,01/07/2010,,,1200,0,,,19.3,,,
83743,02/07/2010,,,0,,,28.2,,,22.84,71.75
83743,02/07/2010,,,1200,0,,,19.1,,,
83743,03/07/2010,,,0,,,27.8,,,22.48,75.25
83743,03/07/2010,,,1200,0,,,19.2,,,
83743,04/07/2010,,,0,,,28.2,,,22.94,72.75
83743,04/07/2010,,,1200,0,,,20,,,
83743,05/07/2010,,,0,,,29.8,,,23.12,74.75
83743,05/07/2010,,,1200,0,,,19.3,,,
83743,06/07/2010,,,0,,,31,,,24.1,67
83743,06/07/2010,,,1200,0,,,20.1,,,
83743,07/07/2010,,,0,,,29,,,22.84,57
83743,07/07/2010,,,1200,0,,,18.6,,,
83743,08/07/2010,,,0,,,30.6,,,23.34,61.5
83743,08/07/2010,,,1200,0,,,18.6,,,
83743,09/07/2010,,,0,,,29.4,,,23.44,73
83743,09/07/2010,,,1200,0,,,19.8,,,
83743,10/07/2010,,,0,,,26.5,,,23.34,73.75
83743,10/07/2010,,,1200,0,,,21,,,
83743,11/07/2010,,,0,,,26.2,,,23.14,80.75
83743,11/07/2010,,,1200,0,,,21.3,,,
83743,12/07/2010,,,0,,,34.9,,,26.66,66.25
83743,12/07/2010,,,1200,0,,,21.3,,,
83743,13/07/2010,,,0,,,31.7,,,26.32,59.25
83743,13/07/2010,,,1200,0.8,,,22.5,,,
83743,14/07/2010,,,0,,,25.4,,,21.36,87.5
83743,14/07/2010,,,1200,15.4,,,19.7,,,
83743,15/07/2010,,,0,,,22,,,20.72,88.25
83743,15/07/2010,,,1200,13.5,,,19.2,,,
83743,16/07/2010,,,0,,,26.2,,,22,87.75
83743,16/07/2010,,,1200,2.6,,,20.2,,,
83743,17/07/2010,,,0,,,23.6,,,21.1,89.75
83743,17/07/2010,,,1200,37.2,,,19.2,,,
83743,18/07/2010,,,0,,,25.7,,,22.08,76.25
83743,18/07/2010,,,1200,0.9,,,20.3,,,
83743,19/07/2010,,,0,,,27,,,21.72,72
83743,19/07/2010,,,1200,0,,,18.8,,,
83743,20/07/2010,,,0,,,30,,,23.62,68.5
83743,20/07/2010,,,1200,0,,,18.3,,,
83743,21/07/2010,,,0,,,30.2,,,24.16,70
83743,21/07/2010,,,1200,0,,,20,,,
83743,22/07/2010,,,0,,,32.8,,,25.38,62
83743,22/07/2010,,,1200,0,,,19.8,,,
83743,23/07/2010,,,0,,,32,,,24.96,70.5
83743,23/07/2010,,,1200,0,,,21.8,,,
83743,24/07/2010,,,0,,,29.6,,,24.4,73
83743,24/07/2010,,,1200,0,,,23,,,
83743,25/07/2010,,,0,,,29.2,,,23.16,70.5
83743,25/07/2010,,,1200,0.2,,,19.3,,,
83743,26/07/2010,,,0,,,32.2,,,24.32,62.25
83743,26/07/2010,,,1200,0,,,19.5,,,
83743,27/07/2010,,,0,,,27.9,,,23.34,77.25
83743,27/07/2010,,,1200,0,,,21,,,
83743,28/07/2010,,,0,,,27.6,,,23.36,74
83743,28/07/2010,,,1200,8.4,,,20.8,,,
83743,29/07/2010,,,0,,,32.5,,,25.38,64.5
83743,29/07/2010,,,1200,0,,,20.2,,,
83743,30/07/2010,,,0,,,29,,,23.3,73.25
83743,30/07/2010,,,1200,0,,,20.3,,,
83743,31/07/2010,,,0,,,32.4,,,25.24,59.75
83743,31/07/2010,,,1200,0,,,20.5,,,
83743,01/08/2010,,,0,,,32.7,,,25.3,62
83743,01/08/2010,,,1200,0,,,21.2,,,
83743,02/08/2010,,,0,,,26.7,,,23.58,79.75
83743,02/08/2010,,,1200,0,,,21.8,,,
83743,03/08/2010,,,0,,,25,,,21.82,84
83743,03/08/2010,,,1200,0,,,20.3,,,
83743,04/08/2010,,,0,,,23.2,,,20.84,84.25
83743,04/08/2010,,,1200,14.6,,,19.2,,,
83743,05/08/2010,,,0,,,26.2,,,22.16,77.25
83743,05/08/2010,,,1200,0,,,19.8,,,
83743,06/08/2010,,,0,,,23.4,,,20.66,69.75
83743,06/08/2010,,,1200,0,,,19.3,,,
83743,07/08/2010,,,0,,,25.7,,,20.92,69.5
83743,07/08/2010,,,1200,3,,,17.5,,,
83743,08/08/2010,,,0,,,27.2,,,21.58,75.75
83743,08/08/2010,,,1200,0,,,17,,,
83743,09/08/2010,,,0,,,26.4,,,21.88,72.5
83743,09/08/2010,,,1200,0,,,18.6,,,
83743,10/08/2010,,,0,,,22.6,,,21.22,66.25
83743,10/08/2010,,,1200,0,,,20.5,,,
83743,11/08/2010,,,0,,,23.4,,,20.8,66.75
83743,11/08/2010,,,1200,0,,,19.2,,,
83743,12/08/2010,,,0,,,30.1,,,22.66,61.25
83743,12/08/2010,,,1200,0,,,17.6,,,
83743,13/08/2010,,,0,,,33.1,,,25.86,50.25
83743,13/08/2010,,,1200,0,,,18.8,,,
83743,14/08/2010,,,0,,,27.2,,,21.3,72.75
83743,14/08/2010,,,1200,0,,,19.3,,,
83743,15/08/2010,,,0,,,19.8,,,17.68,71
83743,15/08/2010,,,1200,0,,,16.6,,,
83743,16/08/2010,,,0,,,23,,,18.32,73
83743,16/08/2010,,,1200,1,,,15,,,
83743,17/08/2010,,,0,,,23.2,,,18.8,67.25
83743,17/08/2010,,,1200,2.3,,,15.6,,,
83743,18/08/2010,,,0,,,26.2,,,19.88,64.5
83743,18/08/2010,,,1200,0,,,15.8,,,
83743,19/08/2010,,,0,,,26.8,,,20.4,61.25
83743,19/08/2010,,,1200,0,,,15.8,,,
83743,20/08/2010,,,0,,,31,,,23.02,57
83743,20/08/2010,,,1200,0,,,16.7,,,
83743,21/08/2010,,,0,,,27.4,,,21.48,76.5
83743,21/08/2010,,,1200,0,,,18.6,,,
83743,22/08/2010,,,0,,,29.2,,,22.88,70
83743,22/08/2010,,,1200,0,,,18.4,,,
83743,23/08/2010,,,0,,,32.6,,,24.58,61.25
83743,23/08/2010,,,1200,0,,,18.8,,,
83743,24/08/2010,,,0,,,35,,,26.48,52.75
83743,24/08/2010,,,1200,0,,,19.6,,,
83743,25/08/2010,,,0,,,36.2,,,27.4,53
83743,25/08/2010,,,1200,0,,,21.6,,,
83743,26/08/2010,,,0,,,36,,,26.98,54.5
83743,26/08/2010,,,1200,0,,,21.1,,,
83743,27/08/2010,,,0,,,32.8,,,24.68,69.75
83743,27/08/2010,,,1200,0,,,21.6,,,
83743,28/08/2010,,,0,,,27.3,,,23.22,73.75
83743,28/08/2010,,,1200,0,,,21.8,,,
83743,29/08/2010,,,0,,,32.3,,,25.62,70
83743,29/08/2010,,,1200,0,,,21.1,,,
83743,30/08/2010,,,0,,,26.8,,,23.76,75.75
83743,30/08/2010,,,1200,0,,,22.6,,,
83743,31/08/2010,,,0,,,29.8,,,24.58,67.75
83743,31/08/2010,,,1200,0,,,21.3,,,
83743,01/09/2010,,,0,,,32.3,,,25.32,64
83743,01/09/2010,,,1200,0,,,21.3,,,
83743,02/09/2010,,,0,,,35,,,26.9,56.5
83743,02/09/2010,,,1200,0,,,21.1,,,
83743,03/09/2010,,,0,,,30.4,,,25.9,64
83743,03/09/2010,,,1200,0,,,22.3,,,
83743,04/09/2010,,,0,,,37.1,,,27.82,57.75
83743,04/09/2010,,,1200,0,,,21.1,,,
83743,05/09/2010,,,0,,,29.8,,,23.78,72
83743,05/09/2010,,,1200,0,,,21.2,,,
83743,06/09/2010,,,0,,,23.2,,,20.98,80
83743,06/09/2010,,,1200,5.2,,,19.3,,,
83743,07/09/2010,,,0,,,27,,,22.64,81.5
83743,07/09/2010,,,1200,0,,,19.6,,,
83743,08/09/2010,,,0,,,22.8,,,19.98,86
83743,08/09/2010,,,1200,0.5,,,18.3,,,
83743,09/09/2010,,,0,,,25.5,,,21.02,73.5
83743,09/09/2010,,,1200,6.4,,,18.2,,,
83743,10/09/2010,,,0,,,26.6,,,22.12,61.75
83743,10/09/2010,,,1200,0,,,19.8,,,
83743,11/09/2010,,,0,,,29,,,22.4,59.25
83743,11/09/2010,,,1200,0,,,18,,,
83743,12/09/2010,,,0,,,31.6,,,23.9,63.25
83743,12/09/2010,,,1200,0,,,18.2,,,
83743,13/09/2010,,,0,,,30.8,,,24.58,59
83743,13/09/2010,,,1200,0,,,19.8,,,
83743,14/09/2010,,,0,,,37,,,27.58,55.75
83743,14/09/2010,,,1200,0,,,21.1,,,
83743,15/09/2010,,,0,,,32,,,25.32,68.75
83743,15/09/2010,,,1200,0,,,22.8,,,
83743,16/09/2010,,,0,,,24.6,,,22.66,79
83743,16/09/2010,,,1200,0,,,21.7,,,
83743,17/09/2010,,,0,,,32,,,25.08,72.75
83743,17/09/2010,,,1200,0,,,21.6,,,
83743,18/09/2010,,,0,,,25,,,21.9,72.75
83743,18/09/2010,,,1200,0,,,19.9,,,
83743,19/09/2010,,,0,,,21.4,,,19.76,70.25
83743,19/09/2010,,,1200,2.7,,,18,,,
83743,20/09/2010,,,0,,,29.3,,,22.86,65.75
83743,20/09/2010,,,1200,0,,,19.1,,,
83743,21/09/2010,,,0,,,33.6,,,25.62,62.25
83743,21/09/2010,,,1200,0,,,20.1,,,
83743,22/09/2010,,,0,,,36.3,,,27.74,57
83743,22/09/2010,,,1200,0,,,21.6,,,
83743,23/09/2010,,,0,,,33.6,,,25.94,70.25
83743,23/09/2010,,,1200,0,,,22.7,,,
83743,24/09/2010,,,0,,,29.6,,,25.94,65.25
83743,24/09/2010,,,1200,0,,,22.5,,,
83743,25/09/2010,,,0,,,27,,,23.3,75.75
83743,25/09/2010,,,1200,2.2,,,21.3,,,
83743,26/09/2010,,,0,,,24.4,,,22.62,85.25
83743,26/09/2010,,,1200,0,,,21.5,,,
83743,27/09/2010,,,0,,,26.8,,,23,84.25
83743,27/09/2010,,,1200,14.6,,,20.8,,,
83743,28/09/2010,,,0,,,24.4,,,22.12,86.5
83743,28/09/2010,,,1200,4.8,,,21,,,
83743,29/09/2010,,,0,,,26.6,,,23.54,84
83743,29/09/2010,,,1200,0.5,,,21.7,,,
83743,30/09/2010,,,0,,,30.2,,,26.12,75.25
83743,30/09/2010,,,1200,0,,,22.6,,,
83743,01/10/2010,,,0,,,28.2,,,24.56,83.5
83743,01/10/2010,,,1200,0,,,23.2,,,
83743,02/10/2010,,,0,,,29.6,,,25.04,77
83743,02/10/2010,,,1200,2.1,,,23.2,,,
83743,03/10/2010,,,0,,,24.1,,,20.98,81.25
83743,03/10/2010,,,1200,3,,,19.9,,,
83743,04/10/2010,,,0,,,23.8,,,21.6,72.5
83743,04/10/2010,,,1200,2.6,,,18.8,,,
83743,05/10/2010,,,0,,,29.3,,,23.48,72
83743,05/10/2010,,,1200,0.8,,,19.1,,,
83743,06/10/2010,,,0,,,29,,,24.1,72
83743,06/10/2010,,,1200,0,,,21.5,,,
83743,07/10/2010,,,0,,,32,,,27.26,57
83743,07/10/2010,,,1200,0,,,21.5,,,
83743,08/10/2010,,,0,,,30.6,,,25.92,51.75
83743,08/10/2010,,,1200,1,,,23,,,
83743,09/10/2010,,,0,,,24.4,,,22.1,68.25
83743,09/10/2010,,,1200,0,,,21.3,,,
83743,10/10/2010,,,0,,,24.4,,,21.48,64
83743,10/10/2010,,,1200,1,,,18.8,,,
83743,11/10/2010,,,0,,,21.8,,,20.16,70.25
83743,11/10/2010,,,1200,0,,,19.3,,,
83743,12/10/2010,,,0,,,25.8,,,21.12,56
83743,12/10/2010,,,1200,0.7,,,17.2,,,
83743,13/10/2010,,,0,,,26.2,,,21.66,61
83743,13/10/2010,,,1200,0,,,17.1,,,
83743,14/10/2010,,,0,,,28.6,,,23.64,65.75
83743,14/10/2010,,,1200,0,,,18.8,,,
83743,15/10/2010,,,0,,,31.3,,,25.88,70
83743,15/10/2010,,,1200,0,,,21.3,,,
83743,16/10/2010,,,0,,,32.6,,,27.5,68.25
83743,16/10/2010,,,1200,0,,,23,,,
83743,17/10/2010,,,0,,,33.4,,,27.18,63
83743,17/10/2010,,,1200,0,,,23.9,,,
83743,18/10/2010,,,0,,,25.9,,,22.86,87
83743,18/10/2010,,,1200,8.4,,,21.4,,,
83743,19/10/2010,,,0,,,24,,,21.82,65
83743,19/10/2010,,,1200,10,,,20.1,,,
83743,20/10/2010,,,0,,,27.2,,,22.1,65
83743,20/10/2010,,,1200,0,,,18.3,,,
83743,21/10/2010,,,0,,,27.2,,,22.8,68.25
83743,21/10/2010,,,1200,0,,,19.8,,,
83743,22/10/2010,,,0,,,29.4,,,24.66,67.5
83743,22/10/2010,,,1200,0,,,21.3,,,
83743,23/10/2010,,,0,,,31.1,,,24.94,78
83743,23/10/2010,,,1200,0,,,21.8,,,
83743,24/10/2010,,,0,,,28,,,24.44,78
83743,24/10/2010,,,1200,5.2,,,23.2,,,
83743,25/10/2010,,,0,,,28.4,,,24.58,69
83743,25/10/2010,,,1200,0,,,21.3,,,
83743,26/10/2010,,,0,,,28.2,,,23.38,81.75
83743,26/10/2010,,,1200,19,,,21.3,,,
83743,27/10/2010,,,0,,,25,,,21.8,70
83743,27/10/2010,,,1200,63.2,,,19.6,,,
83743,28/10/2010,,,0,,,29,,,23.36,69
83743,28/10/2010,,,1200,0,,,19,,,
83743,29/10/2010,,,0,,,32.4,,,26.18,68.75
83743,29/10/2010,,,1200,0,,,20.6,,,
83743,30/10/2010,,,0,,,38.1,,,28.08,71.75
83743,30/10/2010,,,1200,0,,,23.8,,,
83743,31/10/2010,,,0,,,31.9,,,27.04,69.25
83743,31/10/2010,,,1200,1.5,,,24,,,
83743,01/11/2010,,,0,,,26,,,24.08,84.5
83743,01/11/2010,,,1200,0,,,23,,,
83743,02/11/2010,,,0,,,25.5,,,23.4,72.5
83743,02/11/2010,,,1200,6.5,,,22.4,,,
83743,03/11/2010,,,0,,,29.6,,,24.58,67.75
83743,03/11/2010,,,1200,0,,,20.5,,,
83743,04/11/2010,,,0,,,31.1,,,25.76,64.75
83743,04/11/2010,,,1200,0,,,21.1,,,
83743,05/11/2010,,,0,,,37.3,,,29.28,61.25
83743,05/11/2010,,,1200,0,,,22.5,,,
83743,06/11/2010,,,0,,,30.7,,,25.02,85
83743,06/11/2010,,,1200,0.3,,,22.2,,,
83743,07/11/2010,,,0,,,28.2,,,24.48,70.25
83743,07/11/2010,,,1200,22.3,,,20.8,,,
83743,08/11/2010,,,0,,,31.1,,,26.1,72
83743,08/11/2010,,,1200,0,,,22.2,,,
83743,09/11/2010,,,0,,,33.1,,,29.08,68.25
83743,09/11/2010,,,1200,0,,,24.9,,,
83743,10/11/2010,,,0,,,33.8,,,27.68,67.5
83743,10/11/2010,,,1200,0,,,25.2,,,
83743,11/11/2010,,,0,,,25.5,,,21.7,81.25
83743,11/11/2010,,,1200,4.1,,,19.4,,,
83743,12/11/2010,,,0,,,24.2,,,22.1,76.75
83743,12/11/2010,,,1200,0.3,,,19.8,,,
83743,13/11/2010,,,0,,,23.6,,,21.28,76
83743,13/11/2010,,,1200,1.3,,,19.8,,,
83743,14/11/2010,,,0,,,25,,,21.56,80.75
83743,14/11/2010,,,1200,0,,,19.7,,,
83743,15/11/2010,,,0,,,24.6,,,22.22,74.25
83743,15/11/2010,,,1200,0.7,,,19.8,,,
83743,16/11/2010,,,0,,,24,,,22.82,88
83743,16/11/2010,,,1200,0,,,20.8,,,
83743,17/11/2010,,,0,,,28.2,,,24.04,86.75
83743,17/11/2010,,,1200,3.8,,,21.6,,,
83743,18/11/2010,,,0,,,31.4,,,25.44,77.25
83743,18/11/2010,,,1200,3.6,,,22.4,,,
83743,19/11/2010,,,0,,,30.4,,,25.36,73.75
83743,19/11/2010,,,1200,0,,,22.2,,,
83743,20/11/2010,,,0,,,32.7,,,26.62,75.25
83743,20/11/2010,,,1200,0,,,22.7,,,
83743,21/11/2010,,,0,,,32,,,27.2,73.75
83743,21/11/2010,,,1200,8.8,,,24,,,
83743,22/11/2010,,,0,,,30.5,,,27.08,78.25
83743,22/11/2010,,,1200,0,,,25,,,
83743,23/11/2010,,,0,,,31,,,27.16,76.25
83743,23/11/2010,,,1200,0,,,24.6,,,
83743,24/11/2010,,,0,,,28.2,,,25.58,81.25
83743,24/11/2010,,,1200,2.8,,,24.5,,,
83743,25/11/2010,,,0,,,31.3,,,26.3,82
83743,25/11/2010,,,1200,5.4,,,23.2,,,
83743,26/11/2010,,,0,,,29.8,,,25.84,78.5
83743,26/11/2010,,,1200,5.4,,,24,,,
83743,27/11/2010,,,0,,,31,,,25.88,74.25
83743,27/11/2010,,,1200,2,,,22.9,,,
83743,28/11/2010,,,0,,,30.8,,,27.12,65
83743,28/11/2010,,,1200,0,,,21.8,,,
83743,29/11/2010,,,0,,,39.9,,,31.44,57
83743,29/11/2010,,,1200,0,,,23.1,,,
83743,30/11/2010,,,0,,,36.2,,,30.68,67.75
83743,30/11/2010,,,1200,0,,,28.2,,,
83743,01/12/2010,,,0,,,32.3,,,27.86,77.75
83743,01/12/2010,,,1200,0,,,25.4,,,
83743,02/12/2010,,,0,,,34.5,,,28.08,80.5
83743,02/12/2010,,,1200,0,,,24.6,,,
83743,03/12/2010,,,0,,,35.4,,,29.52,75
83743,03/12/2010,,,1200,12,,,24.6,,,
83743,04/12/2010,,,0,,,33.9,,,29.14,74.75
83743,04/12/2010,,,1200,0.2,,,26.1,,,
83743,05/12/2010,,,0,,,34.6,,,27.82,80.25
83743,05/12/2010,,,1200,0,,,24,,,
83743,06/12/2010,,,0,,,31.6,,,27.04,78.75
83743,06/12/2010,,,1200,111,,,22.5,,,
83743,07/12/2010,,,0,,,32.1,,,27.56,79
83743,07/12/2010,,,1200,0.3,,,24.5,,,
83743,08/12/2010,,,0,,,34,,,28.76,77.25
83743,08/12/2010,,,1200,2.3,,,24.4,,,
83743,09/12/2010,,,0,,,33.5,,,28.02,72.5
83743,09/12/2010,,,1200,0,,,24,,,
83743,10/12/2010,,,0,,,30,,,26.74,71.75
83743,10/12/2010,,,1200,3.3,,,24.9,,,
83743,11/12/2010,,,0,,,33.2,,,28.22,65.25
83743,11/12/2010,,,1200,0,,,24.4,,,
83743,12/12/2010,,,0,,,36.3,,,30.54,66
83743,12/12/2010,,,1200,0,,,25.5,,,
83743,13/12/2010,,,0,,,39.5,,,29.24,72.5
83743,13/12/2010,,,1200,0,,,25.5,,,
83743,14/12/2010,,,0,,,32.2,,,27.68,78.25
83743,14/12/2010,,,1200,2.9,,,25.6,,,
83743,15/12/2010,,,0,,,30.2,,,26.42,83
83743,15/12/2010,,,1200,23.9,,,24.4,,,
83743,16/12/2010,,,0,,,31.9,,,27.38,77.25
83743,16/12/2010,,,1200,19.2,,,24.4,,,
83743,17/12/2010,,,0,,,35.2,,,29.36,65.5
83743,17/12/2010,,,1200,0,,,25.4,,,
83743,18/12/2010,,,0,,,33.1,,,28.78,71.5
83743,18/12/2010,,,1200,0,,,26.6,,,
83743,19/12/2010,,,0,,,34.8,,,29.3,68.25
83743,19/12/2010,,,1200,0,,,25.6,,,
83743,20/12/2010,,,0,,,35,,,30.04,71
83743,20/12/2010,,,1200,0,,,26.9,,,
83743,21/12/2010,,,0,,,37.6,,,31.04,76.5
83743,21/12/2010,,,1200,0,,,27.2,,,
83743,22/12/2010,,,0,,,34.4,,,27.8,77.75
83743,22/12/2010,,,1200,0,,,24.6,,,
83743,23/12/2010,,,0,,,29.4,,,26.2,82.75
83743,23/12/2010,,,1200,49.4,,,24.3,,,
83743,24/12/2010,,,0,,,30.1,,,26.32,80
83743,24/12/2010,,,1200,6,,,23.9,,,
83743,25/12/2010,,,0,,,33.1,,,27.98,74.75
83743,25/12/2010,,,1200,2.3,,,24,,,
83743,26/12/2010,,,0,,,34.1,,,28.7,77.5
83743,26/12/2010,,,1200,0,,,26.1,,,
83743,27/12/2010,,,0,,,33.2,,,27.56,79
83743,27/12/2010,,,1200,0,,,25.3,,,
83743,28/12/2010,,,0,,,29.8,,,25.52,80.25
83743,28/12/2010,,,1200,35.5,,,23.8,,,
83743,29/12/2010,,,0,,,29.8,,,25.96,75.5
83743,29/12/2010,,,1200,5.9,,,23.4,,,
83743,30/12/2010,,,0,,,27.2,,,24.96,81
